customer_id,age,gender,location,monthly_income,monthly_emi_outflow,current_outstanding,credit_limit,credit_utilization_ratio,num_open_loan,repayment_history_score,dpd_last_3_month,num_hard_inquiry_last_6m,recent_credit_card_usage,recent_loan_disbursed_amount,total_credit_limit,months_since_last_default,target_credit_score_movement
CUST_12180,34,Male,Rural,217387,90111,410094,361417,1.1346837586499805,3,3,82,4,8672,232374,329383,56,decrease
CUST_12181,44,Male,Rural,291819,162866,143999,964150,0.1493533163926775,2,55,29,2,48432,142898,527907,53,stable
CUST_12182,57,Male,Urban,235477,153696,376645,437649,0.8606097580481162,7,16,31,2,83818,120936,324625,33,stable
CUST_12183,59,Female,Urban,162704,83076,238036,324470,0.7336148180109101,3,41,4,2,63948,377492,974668,6,stable
CUST_12184,52,Female,Semi-Urban,155241,48969,469750,505963,0.9284275727671786,5,92,26,2,30054,312044,345920,11,stable
CUST_12185,56,Male,Semi-Urban,111127,66541,105333,408630,0.25777108876000293,6,96,55,4,93197,491649,665598,48,stable
CUST_12186,57,Female,Semi-Urban,146451,95844,76004,575954,0.1319619275150446,6,59,29,3,88461,109574,778202,51,stable
CUST_12187,34,Male,Rural,49633,12138,386298,554184,0.6970572950500195,2,25,36,2,3178,136735,998389,44,stable
CUST_12188,47,Female,Rural,76410,29545,346280,606115,0.5713107248624436,6,80,55,5,4206,164301,104652,27,stable
CUST_12189,39,Male,Rural,29267,20378,193785,517529,0.37444278484877175,3,45,54,3,37042,255189,714285,36,stable
CUST_12190,51,Female,Semi-Urban,33085,17400,422168,307243,1.2,5,29,5,2,71848,279265,616889,4,stable
CUST_12191,29,Male,Urban,94767,27206,14500,568518,0.02550490925529183,6,4,55,2,3376,241539,773913,18,stable
CUST_12192,58,Female,Urban,145065,90162,371270,780992,0.47538259034663605,7,72,41,1,31067,324879,772154,42,stable
CUST_12193,37,Male,Semi-Urban,210085,91503,17233,485973,0.03546081778205785,6,15,81,1,10421,442315,106400,11,stable
CUST_12194,39,Female,Semi-Urban,77296,48767,111732,487228,0.22932179595589744,2,61,33,3,31604,494363,355063,30,stable
CUST_12195,24,Female,Urban,206481,120121,374613,490483,0.7637634739634197,6,39,42,0,26151,444365,344625,23,stable
CUST_12196,31,Female,Urban,287350,161216,446499,832210,0.5365220316987299,6,21,67,3,49499,110814,50156,22,stable
CUST_12197,42,Male,Rural,22273,7464,196572,129828,1.2,4,12,7,4,50673,48529,950035,50,stable
CUST_12198,24,Female,Semi-Urban,134338,64377,152925,145830,1.0486525406295002,5,1,24,1,13881,466064,372095,23,stable
CUST_12199,37,Female,Rural,206491,129602,438418,138595,1.2,4,61,39,3,90769,267503,808161,56,stable
CUST_12200,28,Male,Rural,212344,133164,397947,542997,0.732871452328466,2,52,2,3,41206,161888,248440,34,stable
CUST_12201,54,Male,Urban,204613,58371,91256,802883,0.1136603963466657,5,12,23,3,23112,333839,793954,57,stable
CUST_12202,31,Female,Semi-Urban,71663,28705,56837,84936,0.669174437223321,6,59,75,3,28319,320783,564995,51,stable
CUST_12203,51,Male,Urban,207531,89223,252600,409864,0.6163019928561669,5,84,12,3,96910,494530,395869,37,stable
CUST_12204,31,Female,Rural,41951,18476,342952,784771,0.43700901282030047,6,48,3,1,7754,447894,85458,12,stable
CUST_12205,58,Female,Semi-Urban,213673,91650,30585,211544,0.14457985100026471,3,38,69,5,15410,216532,528042,30,stable
CUST_12206,41,Male,Rural,36887,9147,29148,572856,0.05088189702124094,4,85,33,2,93355,64697,94658,31,increase
CUST_12207,50,Female,Rural,145382,94754,376747,746394,0.5047562011484551,4,41,88,5,9510,323736,321188,2,stable
CUST_12208,30,Female,Urban,29772,17587,142794,753978,0.18938748875961897,5,88,25,0,67612,253903,261874,37,stable
CUST_12209,46,Male,Semi-Urban,113949,47363,51283,70803,0.7243054672824598,5,52,88,4,43406,162775,402302,36,stable
CUST_12210,47,Male,Semi-Urban,57655,38954,123125,958741,0.12842363057384631,7,2,29,0,68150,31952,57284,17,stable
CUST_12211,28,Female,Semi-Urban,227160,106923,87401,338298,0.25835505974022904,1,87,30,5,16135,82352,253911,28,stable
CUST_12212,59,Female,Semi-Urban,192324,44036,406588,99975,1.2,3,17,59,4,61699,50504,565243,13,stable
CUST_12213,28,Female,Rural,144674,60991,425954,157536,1.2,4,90,23,5,21487,422736,809604,24,stable
CUST_12214,28,Male,Urban,180120,54611,402896,814703,0.49453113588632913,4,36,49,3,72731,494670,331434,31,stable
CUST_12215,54,Female,Semi-Urban,33184,23198,161657,311079,0.5196654226096908,5,35,39,1,38427,181975,376444,42,stable
CUST_12216,36,Female,Rural,144509,37861,121900,926810,0.13152641857554406,7,47,81,4,62729,344597,548481,27,stable
CUST_12217,33,Female,Urban,94020,33198,80299,419817,0.19127143493474538,4,89,1,0,27096,92226,225770,19,stable
CUST_12218,43,Male,Urban,294372,158706,231986,275425,0.8422837433058001,6,30,36,5,36562,303459,524872,56,stable
CUST_12219,32,Female,Urban,151705,47284,486172,318829,1.2,2,79,46,0,27001,407416,158956,16,stable
CUST_12220,47,Female,Semi-Urban,30083,7704,130242,475663,0.27381150099965734,5,73,80,3,57467,8031,888868,59,increase
CUST_12221,42,Male,Rural,158850,62421,418044,160954,1.2,4,0,65,5,13162,158693,300769,43,decrease
CUST_12222,52,Male,Urban,224383,145339,26352,950767,0.02771656988515588,7,56,34,0,5032,475523,901360,38,stable
CUST_12223,47,Female,Urban,191146,93391,310996,596360,0.5214903749413106,6,72,86,3,20175,42581,955657,5,stable
CUST_12224,22,Male,Urban,29713,17021,337693,574678,0.5876212418084562,2,58,33,3,16618,39658,160980,11,stable
CUST_12225,53,Female,Rural,146584,50206,97624,696020,0.14026033734662796,5,36,89,2,81979,467234,158210,1,stable
CUST_12226,46,Female,Rural,25648,16580,344787,588361,0.586012669092615,6,13,23,3,47450,200397,768658,25,stable
CUST_12227,48,Male,Semi-Urban,261686,125709,78801,947861,0.08313560743611141,7,92,50,0,18963,444015,230925,19,stable
CUST_12228,39,Female,Semi-Urban,209958,79142,407044,668637,0.6087667897528853,1,1,17,5,24954,46498,238015,38,stable
CUST_12229,25,Female,Rural,183149,96620,149597,690979,0.2165000672958223,4,2,31,3,91021,314785,897625,39,stable
CUST_12230,53,Female,Semi-Urban,187403,75612,376850,886434,0.42513035375448144,3,49,2,0,58818,87565,88973,41,stable
CUST_12231,40,Female,Rural,83207,28175,423699,506672,0.8362392237976443,7,26,7,3,40761,483436,313073,28,stable
CUST_12232,50,Female,Semi-Urban,51181,29858,218300,549814,0.39704336375574284,2,5,51,3,81795,191608,345502,30,stable
CUST_12233,28,Male,Semi-Urban,195955,49747,72150,404093,0.17854800751312197,5,36,20,5,14298,357873,916654,41,stable
CUST_12234,58,Female,Rural,210672,112067,379422,690011,0.5498781903476901,4,92,2,1,22532,138021,843165,25,stable
CUST_12235,37,Female,Urban,175721,81305,321475,851150,0.37769488339305646,6,12,13,3,30511,144356,336802,58,stable
CUST_12236,21,Male,Urban,273444,124904,231659,130978,1.2,4,15,33,3,75840,52728,923345,21,stable
CUST_12237,23,Male,Semi-Urban,169344,62868,314067,407360,0.7709814414768263,4,52,61,3,39242,286616,801179,39,stable
CUST_12238,46,Male,Urban,70541,23808,332159,792391,0.41918573027709805,1,0,59,2,66551,4515,588262,43,stable
CUST_12239,51,Male,Urban,24746,13490,217435,436534,0.4980940774372672,7,87,67,4,5351,206591,761890,20,stable
CUST_12240,28,Male,Semi-Urban,214708,129991,32458,716673,0.04528983232241204,6,42,5,0,77079,241653,847973,52,stable
CUST_12241,28,Male,Urban,107384,42215,482080,650910,0.7406246639320336,4,27,85,2,38961,279662,247636,54,stable
CUST_12242,55,Male,Rural,178184,48484,11808,708856,0.016657826131118308,7,74,38,2,22222,264946,974612,53,increase
CUST_12243,59,Male,Rural,206402,43498,441877,383264,1.1529311388494614,7,22,51,5,53847,296570,457506,28,stable
CUST_12244,48,Female,Urban,66246,32452,192450,910679,0.2113258348990149,3,93,24,5,80918,150850,327272,35,stable
CUST_12245,24,Female,Rural,258668,84070,341691,248451,1.2,3,46,52,1,90690,390523,878103,19,stable
CUST_12246,36,Male,Rural,249187,101281,232767,600733,0.3874716388145815,1,78,4,4,65012,370712,986579,27,stable
CUST_12247,33,Female,Urban,240587,115154,211090,640986,0.32932076519611975,1,22,22,4,84663,377415,631849,16,stable
CUST_12248,40,Female,Rural,91399,51346,172827,764287,0.22612840464380526,2,53,88,0,34199,362343,156003,15,stable
CUST_12249,25,Female,Semi-Urban,282437,116299,155407,284635,0.5459869657631704,4,55,77,3,50981,90242,806860,16,stable
CUST_12250,57,Female,Semi-Urban,286412,157889,419139,788548,0.5315326397378473,4,77,32,4,71579,260523,926985,2,stable
CUST_12251,40,Female,Semi-Urban,40442,26561,400208,842370,0.47509764117905434,5,16,56,0,51016,202450,659995,23,stable
CUST_12252,44,Male,Urban,140232,47492,328706,346451,0.9487806356454448,6,57,88,2,42964,64171,161082,6,stable
CUST_12253,56,Male,Rural,129929,71262,91796,527809,0.17391897447750987,2,62,79,4,95873,294422,347764,15,stable
CUST_12254,54,Female,Urban,243030,85544,490325,538080,0.9112492566161166,1,14,33,5,76949,433231,668282,21,stable
CUST_12255,54,Male,Urban,22951,5370,253470,441026,0.5747280205702158,6,73,29,5,47251,222477,379224,38,increase
CUST_12256,39,Female,Rural,172217,41569,198221,349804,0.5666630455912454,5,63,14,0,53241,252222,642821,40,stable
CUST_12257,37,Female,Rural,76170,41983,72771,221629,0.32834601969958804,7,95,89,2,24742,437782,240467,52,stable
CUST_12258,25,Female,Rural,140444,38572,248484,560358,0.44343794502799994,1,22,90,2,12820,102661,362768,0,stable
CUST_12259,45,Male,Urban,121234,84653,32847,399245,0.08227278989091912,3,42,84,5,72648,343674,521384,5,stable
CUST_12260,38,Female,Urban,284860,134396,210047,358727,0.5855344035993946,6,75,73,1,54317,66552,789992,49,stable
CUST_12261,28,Female,Semi-Urban,26966,9606,148529,417231,0.35598745059691156,3,8,70,0,86373,54842,315970,10,stable
CUST_12262,47,Female,Urban,107745,54155,465477,852955,0.5457228106992749,1,43,7,0,71190,228886,572875,53,stable
CUST_12263,35,Male,Rural,23375,5728,217879,974207,0.22364754102567524,3,59,38,1,26792,368553,714677,15,stable
CUST_12264,33,Female,Urban,116006,26264,112883,423152,0.2667670246152683,3,26,57,0,87235,21234,274929,18,stable
CUST_12265,36,Male,Semi-Urban,185450,86891,50580,112860,0.4481658692185008,5,84,87,5,25770,159447,247891,57,stable
CUST_12266,42,Female,Rural,118426,34304,124009,176302,0.7033896382343933,7,61,21,0,57600,391203,586716,58,stable
CUST_12267,40,Female,Semi-Urban,271138,64063,345560,288050,1.1996528380489497,1,43,2,2,15759,340465,429918,2,stable
CUST_12268,33,Female,Urban,68732,35325,293924,495605,0.5930610062448926,7,45,49,4,14173,92872,994928,50,stable
CUST_12269,40,Male,Urban,231060,98077,71290,219080,0.3254062442943217,5,88,19,1,64230,243774,608091,26,stable
CUST_12270,22,Female,Semi-Urban,80295,36015,345702,717379,0.48189590160849427,6,73,31,1,47091,25243,578477,17,stable
CUST_12271,55,Female,Semi-Urban,61127,35586,432486,341030,1.2,2,13,29,2,92453,93038,367959,11,stable
CUST_12272,39,Female,Rural,45104,24538,201735,362302,0.5568144807370646,3,12,4,4,47627,463448,69064,23,stable
CUST_12273,57,Female,Rural,205707,123988,490603,265756,1.2,1,20,67,3,21597,305795,137725,36,decrease
CUST_12274,26,Female,Semi-Urban,204201,49868,94550,578497,0.1634407784310031,5,43,27,3,10395,192832,678268,5,stable
CUST_12275,34,Female,Rural,162721,39236,46321,985390,0.047007783720151415,6,2,8,0,30625,466487,960124,1,stable
CUST_12276,24,Male,Semi-Urban,102164,49912,10727,177153,0.06055217806077233,3,78,32,3,91245,133782,448916,15,stable
CUST_12277,42,Female,Semi-Urban,267708,177075,306630,657100,0.46664130269365395,2,5,67,0,49329,361541,277382,14,stable
CUST_12278,59,Male,Urban,247056,141584,98474,244022,0.4035455819557253,7,3,38,3,53063,160425,993371,50,stable
CUST_12279,56,Female,Semi-Urban,86888,47846,94662,531547,0.17808773259937502,4,78,56,4,99659,405599,836637,45,stable
CUST_12280,54,Male,Rural,234721,88490,290084,467494,0.6205084985047936,7,71,15,5,95558,493057,359086,6,stable
CUST_12281,47,Female,Semi-Urban,164184,79558,85169,570985,0.14916153664281898,2,15,31,4,38285,16811,143497,52,stable
CUST_12282,27,Male,Urban,204488,112075,289243,603310,0.47942682866188197,7,63,50,5,8746,355604,101658,58,stable
CUST_12283,23,Female,Rural,283261,128230,391328,760362,0.5146601224153758,2,96,59,3,13700,200707,800060,21,stable
CUST_12284,53,Male,Semi-Urban,265632,83757,227861,953122,0.23906803116495054,3,74,21,4,87989,150733,50201,20,stable
CUST_12285,22,Female,Urban,53226,28712,177296,795584,0.22285013273268442,4,15,1,1,26882,256567,71616,48,stable
CUST_12286,36,Male,Rural,151590,69369,241286,194844,1.2,3,18,7,3,65065,493014,480530,48,stable
CUST_12287,45,Female,Urban,155303,50469,379800,961936,0.39482876199664013,1,82,87,2,63574,108288,791899,57,stable
CUST_12288,35,Female,Urban,46461,21552,215353,988498,0.21785881205627122,3,47,77,0,16656,431227,502528,9,stable
CUST_12289,44,Female,Rural,129065,47939,449381,477143,0.9418161850849746,1,2,27,5,71548,358537,184634,10,stable
CUST_12290,35,Male,Urban,78477,18314,288181,941770,0.3059993416651624,5,12,67,5,64942,207627,360739,28,stable
CUST_12291,51,Male,Urban,290529,126720,245520,788045,0.31155581216808687,7,40,90,2,59255,25321,303450,29,stable
CUST_12292,34,Male,Urban,260498,178287,465195,677801,0.6863297634556456,3,6,33,4,20680,37972,122426,15,stable
CUST_12293,34,Female,Rural,248046,80511,492767,939800,0.5243317727175995,2,57,4,5,98272,177915,480631,54,stable
CUST_12294,26,Male,Urban,70401,29603,417625,446445,0.9354455756028178,3,4,57,4,42005,332983,817044,50,stable
CUST_12295,34,Female,Semi-Urban,96098,58689,444780,645754,0.688776221285505,4,6,12,1,22632,46464,88608,18,stable
CUST_12296,37,Female,Urban,41763,28186,182397,485597,0.37561393501195434,2,41,65,0,12716,57814,490385,30,stable
CUST_12297,38,Female,Semi-Urban,39032,8897,222557,885600,0.2513064588979223,3,48,37,2,81951,350502,355430,14,stable
CUST_12298,40,Female,Urban,290264,166855,131975,487620,0.27065132685287724,2,78,50,2,14998,270481,626774,32,stable
CUST_12299,37,Female,Semi-Urban,67030,24194,426173,454166,0.9383639462223063,6,27,16,5,37603,204711,335047,39,stable
CUST_12300,36,Female,Rural,146871,37257,52636,383821,0.13713684243436394,1,14,86,5,15269,192679,437325,0,stable
CUST_12301,59,Female,Urban,120836,69827,34129,527095,0.06474923875202762,1,64,58,5,69566,395147,889418,46,stable
CUST_12302,52,Male,Semi-Urban,273110,118935,296099,453137,0.6534425571074531,4,18,78,0,49279,113692,394889,52,stable
CUST_12303,29,Male,Rural,189518,57526,227590,270628,0.8409698922506171,6,94,87,4,13930,48714,849568,46,decrease
CUST_12304,47,Female,Urban,210234,117461,163153,646871,0.25221875768120694,3,99,31,1,86225,152565,420291,20,stable
CUST_12305,53,Female,Urban,197809,61429,490273,217397,1.2,6,96,1,5,19981,135874,819370,30,stable
CUST_12306,30,Male,Urban,156152,80358,490068,243783,1.2,2,44,48,3,80123,88975,140812,9,stable
CUST_12307,37,Female,Rural,277842,102004,11433,454613,0.025148862878976184,1,76,13,3,15372,427312,276603,46,stable
CUST_12308,56,Male,Rural,281974,88388,114771,888545,0.12916734661722254,4,76,70,4,85771,199378,246980,2,stable
CUST_12309,37,Female,Semi-Urban,276443,60775,11400,71734,0.15892045612958988,4,8,58,0,82637,48226,837187,33,stable
CUST_12310,38,Female,Urban,268760,74772,468214,64657,1.2,2,71,5,2,81753,318762,394849,41,increase
CUST_12311,43,Male,Semi-Urban,253080,168881,39406,123720,0.31850953766569673,6,92,35,5,50542,128670,386312,11,stable
CUST_12312,54,Male,Semi-Urban,74785,31807,250123,678865,0.36844291574908117,1,69,46,0,4427,280070,73307,17,stable
CUST_12313,28,Female,Semi-Urban,213636,132988,281107,198091,1.2,4,84,15,5,39364,49803,423132,59,stable
CUST_12314,33,Female,Semi-Urban,240125,139337,177340,867538,0.2044175586544912,5,9,28,0,38963,168564,606392,41,stable
CUST_12315,43,Male,Semi-Urban,208556,113884,293704,414764,0.7081231736602019,7,85,58,3,24971,253926,397013,40,stable
CUST_12316,40,Male,Urban,201415,114492,493210,953280,0.5173820913058074,2,36,78,2,8679,355880,829829,17,stable
CUST_12317,42,Male,Rural,199589,56649,421400,846334,0.49791217179033337,3,62,6,2,56272,323699,718980,22,stable
CUST_12318,43,Female,Semi-Urban,49195,15905,277340,642925,0.4313722440409068,7,50,17,2,78388,120648,223891,54,stable
CUST_12319,55,Male,Rural,67590,39826,239495,233842,1.0241744425723351,5,7,29,0,58269,317625,482879,42,stable
CUST_12320,23,Female,Semi-Urban,130122,69479,394573,473226,0.8337940011749143,2,5,53,3,75279,134069,54065,50,stable
CUST_12321,54,Male,Urban,121891,73843,346809,228640,1.2,4,91,21,1,56386,391101,869713,46,stable
CUST_12322,53,Male,Semi-Urban,182980,99337,349188,656653,0.5317694429173399,4,84,15,5,25429,482278,109045,16,stable
CUST_12323,37,Male,Semi-Urban,144043,85383,358047,773886,0.4626611671486498,3,54,34,5,43403,197490,756686,45,stable
CUST_12324,39,Male,Semi-Urban,222641,109399,417249,819910,0.5088960983522581,1,89,90,4,13252,276091,623288,43,stable
CUST_12325,50,Female,Urban,183772,111818,260916,917088,0.28450486758086463,6,62,1,5,87179,145148,840098,1,stable
CUST_12326,43,Female,Semi-Urban,174094,62986,390188,293697,1.2,6,19,30,0,28567,204013,579999,12,stable
CUST_12327,35,Male,Urban,180423,42213,182540,467588,0.39038640854769585,3,31,27,1,13967,497953,477188,47,stable
CUST_12328,34,Female,Rural,134026,40295,83050,852720,0.09739422084623323,1,95,29,0,52680,312165,958303,38,stable
CUST_12329,22,Female,Rural,37325,10296,450653,79502,1.2,5,58,36,5,3836,456880,853245,34,stable
CUST_12330,59,Female,Rural,278287,121382,429681,869836,0.49397932483824536,6,2,48,4,64207,185266,790177,43,stable
CUST_12331,38,Male,Urban,86870,56660,454682,941817,0.4827710691142759,5,96,41,2,23401,255590,490120,17,stable
CUST_12332,26,Male,Semi-Urban,147783,52531,104358,558079,0.18699503116942226,7,36,27,4,25939,424929,955851,15,stable
CUST_12333,52,Female,Rural,175888,80648,308136,910733,0.33833845924107286,7,80,90,2,6137,492587,97165,29,stable
CUST_12334,41,Male,Rural,212294,128976,183265,186290,0.9837618766439422,4,75,1,0,5377,496266,284774,35,stable
CUST_12335,48,Male,Semi-Urban,195313,124130,184439,371286,0.49675721680860574,3,47,70,4,62645,159839,625958,8,stable
CUST_12336,47,Male,Rural,223283,75716,403888,871990,0.4631796236195369,7,79,70,1,21686,207344,700791,42,stable
CUST_12337,22,Male,Rural,165365,76341,377354,992774,0.38010060698608145,2,46,52,5,6728,386131,218225,47,stable
CUST_12338,53,Female,Semi-Urban,252543,82878,123884,756788,0.16369709879120706,6,15,43,4,58937,126475,77361,17,stable
CUST_12339,36,Female,Urban,207220,84905,302101,997667,0.3028074497803375,2,44,82,3,47616,104120,569040,34,stable
CUST_12340,59,Male,Urban,274245,108644,353632,58357,1.2,6,10,53,4,41360,138854,774879,38,stable
CUST_12341,42,Female,Rural,102905,23877,364521,209229,1.2,2,71,88,1,32945,382139,839244,34,increase
CUST_12342,33,Female,Rural,150390,32133,442619,547396,0.8085901248821694,2,17,30,1,79639,271871,833646,5,stable
CUST_12343,22,Female,Urban,161665,82280,229664,106358,1.2,6,57,38,2,38734,179343,272248,53,stable
CUST_12344,34,Female,Rural,155243,44383,100344,791788,0.12673089261266904,7,53,60,5,58077,26867,75604,37,stable
CUST_12345,58,Female,Urban,93482,25630,386603,281935,1.2,4,62,72,5,19855,50850,972603,5,decrease
CUST_12346,48,Male,Rural,294083,111482,83601,147101,0.5683238047328026,7,10,37,1,19432,290163,964286,23,stable
CUST_12347,27,Female,Rural,248202,78361,125401,744940,0.1683370472789755,6,87,86,0,26252,145655,227724,53,stable
CUST_12348,38,Female,Urban,263389,150852,294766,287676,1.0246457820603734,2,91,55,1,9100,204648,196199,41,stable
